rainfall_mm,temperature_c,relative_humidity_pct,avg_cpr,avg_ie,avg_lsprate,avg_rorwe,avg_tprate
2.386139667604982,32.40554043111094,21.567583773570355,1.2143415e-05,-2.9937393e-05,3.0768438e-06,4.678552e-07,1.521791e-05
2.6923888481857094,30.693520610804764,20.051423668684688,1.2143415e-05,-2.9937393e-05,3.0768438e-06,4.678552e-07,1.521791e-05
2.906399568117842,32.31663787452281,21.962532294759573,1.4337234e-05,-3.8585193e-05,2.2701815e-06,9.738599e-07,1.6607797e-05
3.018689314772683,33.57188100104114,23.507544055836195,1.4337234e-05,-3.8585193e-05,2.2701815e-06,9.738599e-07,1.6607797e-05
3.090293448501909,33.728847800100255,23.71159256545714,1.4337234e-05,-3.8585193e-05,2.2701815e-06,9.738599e-07,1.6607797e-05
3.325385030655921,33.96276751629198,24.016601241661206,1.4337234e-05,-3.8585193e-05,2.2701815e-06,9.738599e-07,1.6607797e-05
11.261825858944203,31.612691936914356,21.709144719083792,4.0330066e-05,-3.4268378e-05,3.5649926e-05,2.0033476e-05,7.5974785e-05
9.776727721436009,31.162531909150502,21.30432152084217,4.0330066e-05,-3.4268378e-05,3.5649926e-05,2.0033476e-05,7.5974785e-05
6.410221339605907,25.427380557590716,15.498670034319208,4.0330066e-05,-3.4268378e-05,3.5649926e-05,2.0033476e-05,7.5974785e-05
3.4275764469980334,26.42461535495315,16.269484826283115,4.0330066e-05,-3.4268378e-05,3.5649926e-05,2.0033476e-05,7.5974785e-05
2.277612694250569,26.803574596074498,16.3919473258011,1.2863622e-05,-3.338112e-05,1.1284257e-05,3.9572024e-06,2.4148323e-05
2.0298931862877416,27.61852273165465,17.039168626846102,1.2863622e-05,-3.338112e-05,1.1284257e-05,3.9572024e-06,2.4148323e-05
1.9676940577642386,27.917168858211543,17.14454787336598,1.2863622e-05,-3.338112e-05,1.1284257e-05,3.9572024e-06,2.4148323e-05
2.202485250453091,29.272215324104423,18.46040604635021,1.2863622e-05,-3.338112e-05,1.1284257e-05,3.9572024e-06,2.4148323e-05
2.338366174372421,29.126957544441446,18.254299541125206,1.5497462e-05,-3.248632e-05,3.6746676e-06,5.6840236e-07,1.9175557e-05
2.34611691666988,29.91078085836579,18.998265144796207,1.5497462e-05,-3.248632e-05,3.6746676e-06,5.6840236e-07,1.9175557e-05
2.200050129179038,29.611864805460225,18.667046620136507,1.5497462e-05,-3.248632e-05,3.6746676e-06,5.6840236e-07,1.9175557e-05
2.048850499363745,29.798835846219102,18.8616588902171,1.5497462e-05,-3.248632e-05,3.6746676e-06,5.6840236e-07,1.9175557e-05
2.115123587706783,30.489234180387925,19.559917094050054,1.1217734e-05,-2.5532116e-05,3.0778594e-06,1.5732707e-07,1.4294705e-05
